DAY_OF_MONTH,ORIGIN,DEST,DEP_TIME,ARR_TIME
17,ORD,ELP,1152,1348
17,DSM,DFW,0633,0828
17,DFW,MCO,0644,1015
17,LAX,LAS,2100,2205
17,PHL,DFW,0620,0844
17,SWF,ORD,1421,1523
17,DFW,MIA,2111,0047
17,ORF,DFW,1909,2135
17,MIA,PHL,1943,2219
17,SJU,MIA,1521,1746
17,LAS,LAX,1626,1730
17,SJC,SEA,2148,2345
17,SJU,DFW,1419,1810
17,SJU,EWR,2014,0007
17,ROC,ORD,0952,1034
17,DFW,PHX,0926,0952
17,DFW,MIA,0809,1137
17,ATL,DFW,0855,1015
17,DFW,SFO,1117,1253
17,SAN,SJC,1044,1202
17,ORD,TPA,1904,2231
17,PVD,ORD,1515,1633
17,TPA,LGA,1859,2125
17,BOS,DFW,1246,1534
17,DFW,SFO,1416,1543
17,DFW,MEM,1752,1919
17,ORD,HPN,0855,1159
17,RST,ORD,0632,0732
17,DFW,TUL,1947,2057
17,DEN,DFW,1045,1345
17,DFW,BOS,1428,1910
17,TUS,DFW,0925,1327
17,GSO,DFW,0652,0837
17,LAX,ORD,0817,1401
17,DFW,ORF,1919,2258
17,MIA,CLE,1937,2214
17,MIA,SJU,1144,1412
17,BNA,LAX,1638,1852
17,DFW,MEM,1248,1407
17,ORD,BWI,2048,2336
17,SAT,ORD,1702,1935
17,MDT,ORD,0631,0711
17,ORD,MSP,0903,1034
17,LAS,DFW,1006,1447
17,IAD,DFW,1936,2126
17,ORD,BOS,1843,2145
17,RNO,ORD,1157,1740
17,BDL,ORD,0934,1055
17,ORD,SJC,1203,1416
17,DFW,MCO,0949,1313
17,SEA,DFW,1247,1824
17,ORD,MCI,1529,1706
17,RDU,ORD,1326,1419
17,MCI,DFW,1145,1329
17,ORD,TPA,1139,1458
17,AMA,DFW,1201,1308
17,DFW,DAY,1433,1736
17,BNA,DFW,1553,1816
17,DFW,PBI,1926,2251
17,DFW,SNA,1259,1403
17,ORD,HPN,2028,2319
17,XNA,ORD,1747,1910
17,DFW,SEA,1958,2159
17,SJU,ORD,1818,2152
17,LAS,ORD,1206,1714
17,ORD,MIA,1209,1614
17,DFW,AUS,1431,1528
17,GSO,DFW,1950,2127
17,MCO,LGA,1120,1350
17,ORD,SAT,1912,2146
17,SAT,ORD,0756,1040
17,DFW,BHM,1059,1228
17,ICT,DFW,0853,1008
17,DAY,DFW,0701,0815
17,SJC,ORD,1203,1759
17,BDL,ORD,1124,1235
17,ORD,AUS,1337,1607
17,SNA,SJC,0751,0900
17,BUF,DFW,0803,1000
17,DFW,ONT,1108,1213
17,DFW,PHL,1434,1845
17,DFW,COS,0948,1047
17,IAD,DFW,0659,0851
17,BOS,MIA,1921,2219
17,PSP,ORD,1359,1931
17,RNO,ORD,0837,1406
17,MCO,ORD,1441,1616
17,SNA,SJC,1234,1342
17,ORD,IAH,0831,1052
17,SWF,ORD,0615,0718
17,DFW,IND,0937,1132
17,ELP,DFW,0606,0849
17,CMH,DFW,1333,1453
17,MIA,ORD,1559,1759
17,BUF,ORD,0939,1006
17,ORD,LAS,1152,1334
17,COS,DFW,1844,2137
17,BWI,ORD,2044,2142
17,SNA,SJC,1449,1553
17,ORD,DTW,1649,1849
17,XNA,ORD,1404,1530
17,DFW,IAH,2307,0002
17,ORD,SAN,1033,1249
17,DFW,IAD,2127,0102
17,LAX,DEN,0647,0954
17,ABQ,DFW,1815,2112
17,SFO,DFW,0628,1141
17,ORD,SWF,1349,1654
17,ORD,LAX,2219,0024
17,AUS,LAX,1638,1737
17,DFW,ELP,0951,1029
17,OKC,DFW,1510,1639
17,MCO,ORD,1211,1356
17,LAX,RNO,2006,2117
17,DFW,SEA,1757,2012
17,SJU,JFK,1319,1652
17,DFW,LAS,0839,0919
17,SLC,DFW,0748,1103
17,DFW,SFO,1624,1755
17,PIT,DFW,1308,1442
17,MIA,BNA,2045,2155
17,ORD,PHX,1943,2133
17,AMA,DFW,0617,0718
17,DFW,SMF,1922,2050
17,TUL,ORD,1049,1230
17,DFW,DEN,0945,1040
17,LIT,DFW,0719,0839
17,DFW,MSP,1418,1633
17,MFE,DFW,1143,1318
17,ORD,PHL,1034,1330
17,IAH,DFW,0908,1013
17,ORD,SYR,1328,1606
17,ORD,SFO,1800,2017
17,AUS,HOU,1232,1317
17,HOU,LGA,1349,1802
17,SAT,ORD,1311,1552
17,AUS,ORD,1506,1732
17,ORD,DTW,1858,2058
17,DTW,ORD,0732,0735
17,ORD,BNA,1848,2013
17,AUS,HOU,1747,1834
17,HOU,LGA,1935,2348
17,DEN,DFW,1804,2108
17,BUF,ORD,1349,1420
17,ORD,OKC,1533,1729
17,ATL,MIA,1607,1747
17,EWR,ORD,1103,1205
17,ORD,LAS,1313,1458
17,ORD,EWR,0707,1005
17,DFW,ATL,1112,1403
17,DFW,AUS,0935,1022
17,DTW,DFW,0622,0755
17,SJU,BOS,1051,1453
17,DEN,LAX,0722,0843
17,CLE,DFW,1939,2134
17,ABQ,ORD,1156,1521
17,ORD,EWR,1659,2005
17,JFK,SJU,1426,1802
17,EWR,MIA,1210,1457
17,MCI,DFW,1037,1209
17,DFW,GSO,1447,1820
17,MCO,DFW,1624,1807
17,ORD,HPN,1743,2041
17,LGA,MIA,1844,2135
17,ORD,LAX,1036,1255
17,ORD,SJC,1539,1756
17,LAX,DEN,1824,2127
17,PHL,DFW,0752,1004
17,DEN,LAX,1845,2000
17,DFW,TYS,2054,2347
17,ELP,DFW,1722,1956
17,SJC,SAN,0632,0749
17,SAT,DFW,0724,0840
17,ORD,SNA,1920,2147
17,DFW,MCO,1744,2102
17,SFO,DFW,1120,1632
17,EWR,ORD,0754,0909
17,ORD,PSP,1106,1315
17,ORD,SLC,1205,1420
17,ORD,BDL,1709,2013
17,SJC,ORD,0951,1550
17,DFW,SLC,1124,1301
17,MSP,ORD,1802,1953
17,DTW,DFW,1912,2044
17,SJC,SAN,0831,0954
17,MIA,ORD,0741,0930
17,ORD,DEN,1338,1504
17,BDL,ORD,1441,1553
17,BWI,ORD,1332,1429
17,ORD,SAT,1539,1833
17,ORD,PHL,1359,1709
17,DFW,COS,1155,1247
17,DFW,PIT,0804,1127
17,DTW,DFW,1007,1153
17,ORD,ROC,1738,2002
17,MIA,SFO,1414,1705
17,DFW,SFO,1918,2052
17,MIA,DFW,1627,1831
17,SJC,SAN,1224,1340
17,SNA,ORD,0819,1400
17,BNA,ORD,0612,0737
17,SJC,SAN,1724,1858
17,SJU,MIA,1233,1500
17,SJC,SAN,1857,2020
17,ORD,SJU,1354,1918
17,BOS,ORD,0631,0752
17,ORD,LAX,0842,1049
17,JAX,DFW,1330,1516
17,LAX,COS,1955,2253
17,LAS,ORD,1554,2117
17,PSP,DFW,0844,1315
17,MCI,DFW,1520,1706
17,IAH,ORD,1136,1418
17,SJC,SNA,0840,0957
17,DFW,OAK,1929,2120
17,MCI,DFW,1711,1837
17,ORD,SJU,1147,1714
17,LAX,ORD,1218,1752
17,MIA,ATL,0851,1034
17,DTW,ORD,0916,0911
17,ORD,MSY,1117,1310
17,SJC,SNA,1026,1143
17,ORD,EWR,2024,2319
17,PDX,ORD,1348,1940
17,SJC,SNA,1245,1353
17,DFW,PHL,1649,2100
17,MIA,DFW,1142,1331
17,SAN,SJC,1937,2054
17,DFW,RNO,0938,1056
17,SJU,PHL,1747,2128
17,DFW,PDX,2025,2219
17,ORD,SFO,1132,1343
17,LAX,LAS,1447,1542
17,ATL,ORD,1109,1153
17,ORD,MSP,2040,2159
17,BWI,DFW,1927,2126
17,ORD,RST,0847,0953
17,SFO,ORD,2352,0540
17,LAS,SJC,1841,2003
17,ALB,ORD,0613,0712
17,ORD,SAT,0848,1131
17,DFW,MIA,1221,1549
17,MSP,DFW,0722,0950
17,MIA,DEN,1322,1545
17,DFW,PSP,0959,1058
17,TPA,DFW,0655,0833
17,DFW,MIA,1511,1838
17,LGA,TPA,1504,1747
17,MIA,MSY,1943,2038
17,ATL,ORD,1512,1559
17,DFW,ATL,1748,2058
17,LAS,DFW,1152,1620
17,BOS,ORD,1539,1701
17,ORD,SNA,1526,1734
17,DEN,DFW,1409,1655
17,TUL,DFW,0628,0723
17,DFW,TPA,0941,1250
17,HOU,AUS,1100,1149
17,LGA,HOU,0738,1006
17,DFW,CMH,2055,0010
17,PDX,DFW,1413,1958
17,DFW,PDX,1621,1820
17,IND,DFW,1241,1446
17,ORD,PVD,1030,1340
17,LAS,ORD,2350,0504
17,ATL,DFW,1202,1333
17,DFW,COS,1444,1544
17,DFW,DAY,2050,2352
17,SEA,DFW,0621,1210
17,DFW,TUL,1952,2052
17,DFW,JAX,2219,0122
17,TUL,DFW,0849,1006
17,DFW,TUL,2331,0022
17,BOS,DFW,0734,1016
17,DFW,SMF,1120,1256
17,DFW,DEN,1435,1549
17,PHL,DFW,1101,1319
17,LAS,SJC,2027,2139
17,ORD,AUS,1529,1800
17,SLC,ORD,1522,1918
17,RNO,LAX,1256,1416
17,RNO,LAX,1452,1608
17,DFW,SDF,1250,1556
17,BHM,DFW,0615,0810
17,DFW,AMA,0941,1054
17,DFW,BOS,1047,1514
17,ORD,PDX,1853,2049
17,ROC,ORD,1706,1740
17,DFW,TPA,2103,0017
17,SMF,DFW,1441,2009
17,DFW,HSV,1341,1515
17,HOU,AUS,2046,2130
17,LGA,HOU,1728,1954
17,DFW,CLE,0810,1141
17,IND,DFW,0633,0836
17,RST,ORD,1108,1210
17,RNO,LAX,1745,1909
17,MCI,DFW,0719,0853
17,DTW,ORD,1028,1102
17,ORD,TUS,1157,1328
17,LAX,AUS,0921,1401
17,DFW,DEN,2228,2317
17,IND,DFW,1917,2137
17,SNA,ORD,1202,1739
17,SEA,SJC,0823,1012
17,ORD,TUL,1502,1642
17,ORD,RST,1529,1638
17,SEA,SJC,1116,1308
17,ORD,MCO,0954,1312
17,DFW,EWR,1613,2042
17,IAH,DFW,1357,1502
17,BOS,MIA,0656,1002
17,OAK,DFW,0710,1210
17,DFW,MSY,1745,1908
17,LAX,AUS,1746,2230
17,BDL,ORD,1800,1912
17,ORD,LAS,2053,2235
17,DFW,CLT,1501,1818
17,PDX,DFW,0835,1411
17,AUS,DFW,0910,1012
17,DFW,RDU,1111,1433
17,HPN,ORD,0650,0759
17,DEN,ORD,1038,1357
17,ORD,BDL,1352,1704
17,SEA,SJC,1715,1915
17,ORD,BOS,1247,1609
17,DFW,DSM,1952,2138
17,DFW,CLT,2055,0006
17,LGB,DFW,1454,1939
17,AUS,SJC,1939,2112
17,LGA,MIA,1017,1258
17,MCO,MIA,2135,2227
17,LAX,ORD,2345,0538
17,MSY,DFW,1153,1320
17,CMH,DFW,0714,0844
17,DFW,OAK,0955,1129
17,DFW,MCI,1257,1416
17,MCO,DFW,1020,1214
17,JFK,SJU,2105,0041
17,COS,DFW,1347,1653
17,BWI,DFW,1808,2013
17,DFW,SFO,2057,2229
17,TUL,ORD,1748,1928
17,PHX,DFW,1356,1812
17,SEA,DFW,2344,0507
17,ORD,STL,1900,2003
17,DFW,ELP,1611,1652
17,MIA,DFW,1924,2129
17,LAX,RNO,1050,1211
17,RNO,DFW,0637,1133
17,PHX,DFW,1050,1547
17,MCI,ORD,0843,1001
17,ORD,BOS,1014,1332
17,EWR,ORD,1435,1541
17,DFW,HSV,2105,2251
17,LAX,RNO,1605,1720
17,ORD,PHX,1210,1353
17,ORD,ATL,1120,1402
17,DFW,SFO,1245,1421
17,DFW,RIC,0948,1329
17,BWI,SJU,0811,1148
17,SJU,STT,1302,1329
17,IAD,ORD,1713,1756
17,ORD,MSP,2027,2140
17,MSP,ORD,1446,1604
17,PHL,MIA,1454,1724
17,ORD,SYR,2037,2313
17,LAS,LAX,2051,2151
17,ORD,IAD,1335,1621
17,IAH,DFW,1142,1247
17,DFW,DEN,2134,2229
17,DFW,IAD,0831,1214
17,CVG,DFW,1651,1815
17,DFW,IAH,1922,2021
17,ATL,MIA,0736,0913
17,SAT,DFW,1024,1141
17,CLT,DFW,1321,1457
17,DFW,SMF,1613,1750
17,SJC,AUS,0714,1220
17,ORD,DTW,0714,0921
17,CLT,DFW,2008,2139
17,DFW,DTW,1502,1823
17,BWI,DFW,1610,1813
17,JAX,DFW,0659,0851
17,BOS,ORD,1340,1508
17,DFW,ATL,1956,2247
17,LIT,DFW,1531,1639
17,SAN,SJC,0632,0749
17,SJC,LAS,2051,2211
17,SWF,ORD,1804,1905
17,RST,ORD,1704,1804
17,ORD,LAX,1347,1601
17,DFW,SJU,1443,2026
17,SNA,DFW,0819,1304
17,ORD,TUL,0834,1017
17,DFW,IAH,1110,1207
17,FLL,DFW,0759,0955
17,ORD,IAD,1659,1946
17,SNA,ORD,1045,1611
17,DFW,BHM,2118,2254
17,BOS,ORD,1641,1805
17,PDX,ORD,0817,1405
17,ORD,EWR,1850,2137
17,SEA,ORD,1200,1753
17,CLT,DFW,1626,1754
17,ORD,PHL,0702,0949
17,BOS,DFW,1220,1507
17,DFW,PHX,1252,1312
17,SJC,LAS,0821,0937
17,AUS,ORD,1657,1919
17,ORD,ROC,2041,2315
17,SJC,SNA,1649,1800
17,EWR,SJU,1907,2256
17,DFW,ATL,1247,1539
17,TUS,DFW,0735,1146
17,ORD,LAX,1730,1942
17,BDL,DFW,0750,1022
17,ORD,IAD,2105,2352
17,SJC,SNA,1848,1956
17,DFW,BOS,1742,2217
17,BNA,MIA,0653,0954
17,AUS,SJC,0714,0848
17,SAN,SJC,1539,1653
17,SJU,BDL,1751,2137
17,STT,SJU,1529,1610
17,SJC,SNA,1958,2111
17,DFW,BDL,1800,2222
17,SAN,SJC,1935,2102
17,DFW,SJU,1127,1655
17,DFW,IAD,1436,1821
17,SNA,DFW,0850,1328
17,LGA,MIA,1510,1812
17,SMF,DFW,0625,1123
17,DFW,AUS,2237,2323
17,SFO,DFW,1605,2124
17,CLE,DFW,1305,1435
17,IAH,ORD,1519,1751
17,SFO,LAX,0638,0753
17,SFO,LAX,0909,1049
17,MIA,BOS,1942,2242
17,PHL,MIA,1935,2159
17,LAX,SFO,0652,0756
17,BNA,DFW,0628,0813
17,ORD,BOS,2045,2359
17,ELP,DFW,1403,1639
17,ORD,BNA,1541,1659
17,SFO,LAX,1328,1444
17,DFW,DTW,0950,1320
17,SNA,DFW,0651,1156
17,LAX,SFO,1126,1230
17,DAY,DFW,2006,2137
17,SJU,MIA,0709,0930
17,FLL,DFW,1933,2134
17,FLL,SJU,0847,1112
17,LAX,FLL,2322,0659
17,DFW,IAD,1751,2126
17,SFO,LAX,1744,1857
17,DFW,OMA,1243,1438
17,PDX,DFW,0619,1158
17,SJU,ORD,1513,1849
17,LAX,SFO,1550,1651
17,SJU,MCO,1816,2056
17,ORD,ATL,0715,1000
17,SFO,LAX,2105,2221
17,AUS,DFW,1553,1704
17,LAX,RNO,1300,1415
17,BWI,DFW,1311,1510
17,DFW,AUS,1632,1725
17,DFW,ATL,2118,0011
17,SEA,DFW,1827,2356
17,MSY,DFW,1953,2125
17,LAX,SFO,1922,2034
17,SJU,TPA,1803,2057
17,DFW,AUS,1259,1355
17,SNA,DFW,0645,1154
17,ORD,RDU,0949,1231
17,SEA,ORD,2341,0517
17,STL,ORD,1316,1425
17,RIC,DFW,1438,1710
17,DFW,BWI,2059,0048
17,SAN,DFW,1507,1956
17,BOS,SJU,0931,1317
17,DFW,IND,1604,1809
17,LAX,BNA,0902,1455
17,TUL,DFW,0646,0742
17,DFW,RNO,1926,2052
17,MIA,SFO,1927,2240
17,ORD,PHL,2031,2336
17,TUS,ORD,1412,1941
17,SFO,DFW,1121,1633
17,ORD,MSP,1514,1629
17,MSP,DFW,1424,1644
17,MSP,DFW,1918,2150
17,DFW,TUL,2052,2155
17,EWR,MIA,1757,2053
17,DFW,MSP,1638,1853
17,BUR,DFW,1446,2003
17,DFW,PHL,2059,0052
17,DFW,SAN,1611,1705
17,SFO,MIA,0713,1510
17,PHL,SJU,0850,1229
17,SEA,ORD,1003,1548
17,ORD,DEN,1856,2023
17,DFW,MCI,0937,1107
17,DFW,FLL,1811,2134
17,IAH,DFW,1518,1623
17,LAX,ORD,0653,1233
17,DFW,CMH,1648,2007
17,LGB,DFW,0848,1327
17,ORD,LAS,0844,1029
17,ROC,ORD,0801,0833
17,IAH,ORD,1320,1604
17,ORD,BUF,1643,1906
17,DEN,DFW,0914,1228
17,ATL,DFW,1711,1841
17,DFW,SAN,2004,2058
17,DFW,IAH,0657,0752
17,COS,DFW,1113,1349
17,DFW,PIT,1440,1821
17,EWR,DFW,1542,1804
17,ORD,AUS,1151,1425
17,PVD,ORD,0914,1030
17,DFW,SAT,2133,2233
17,SFO,DFW,1423,2001
17,PIT,DFW,2001,2149
17,DFW,FLL,0813,1146
17,PHX,SJC,0944,1138
17,BNA,ORD,1757,1922
17,SJC,PHX,1937,2122
17,PHX,SJC,1739,1928
17,DEN,DFW,1152,1444
17,DFW,IAH,1240,1335
17,MSY,DFW,0728,0901
17,ATL,DFW,1519,1640
17,DFW,SAN,1804,1906
17,MIA,ORD,1139,1337
17,BOS,DFW,1637,1935
17,ORD,ALB,2038,2341
17,TYS,DFW,0651,0803
17,DFW,SLC,1920,2052
17,FLL,DFW,1624,1820
17,SNA,DFW,1510,1952
17,BHM,DFW,1314,1510
17,ORD,MIA,1419,1813
17,CVG,DFW,0833,0955
17,ATL,ORD,1848,1951
17,DFW,SLC,1642,1819
17,DFW,PDX,1125,1318
17,PVD,ORD,0628,0748
17,ORD,ROC,1014,1253
17,PHL,ORD,1830,1947
17,DFW,GSO,2113,0034
17,DFW,COS,1944,2029
17,OAK,DFW,1259,1805
17,LGA,MCO,0934,1203
17,SJC,DEN,1722,2051
17,SAN,DFW,0701,1153
17,DFW,ELP,2114,2145
17,OKC,ORD,1911,2056
17,OKC,DFW,0623,0709
17,MSP,ORD,1124,1241
17,ORD,MDT,1333,1612
17,IAH,DFW,1650,1752
17,ORD,MCO,0748,1110
17,JFK,MIA,1818,2113
17,MIA,PHL,1351,1630
17,MIA,SJU,1829,2104
17,MIA,JFK,1119,1356
17,IAH,MIA,0640,1011
17,DFW,SAT,1615,1712
17,SAT,DFW,1203,1329
17,MIA,LAX,1333,1547
17,MIA,DFW,1326,1540
17,JFK,MIA,1525,1811
17,SJU,PHL,1030,1354
17,ORD,DFW,1053,1314
17,DFW,ORD,0738,0945
17,ORD,BUF,1043,1308
17,ORD,DFW,1302,1516
17,ORD,DFW,1429,1649
17,ORD,DFW,1610,1846
17,DFW,ORD,1203,1415
17,JAC,DFW,1439,1821
17,DFW,JAC,1201,1349
17,MCO,DFW,0917,1103
17,DFW,ORD,1404,1607
17,ORD,DFW,1819,2035
17,DFW,ORD,1415,1618
17,ORD,DFW,1906,2140
17,DFW,ORD,1501,1711
17,DFW,ORD,1608,1828
17,ORD,DFW,2121,2334
17,DFW,ORD,2124,2338
17,ORD,DFW,0754,1001
17,ORD,DFW,0838,1056
17,DFW,ORD,0637,0843
17,DFW,ORD,0827,1042
17,ORD,DFW,1345,1606
17,DFW,ORD,1051,1258
17,ORD,DFW,1535,1816
17,ORD,DFW,1805,2008
17,DFW,ORD,1744,1952
17,DFW,ORD,1835,2035
17,MDW,DFW,1054,1324
17,MDW,DFW,1702,1909
17,DFW,MDW,0716,0928
17,MDW,DFW,1920,2144
17,DFW,MDW,1407,1629
17,DFW,MDW,1604,1807
17,MDW,DFW,0706,0926
17,DFW,MDW,2134,2335
17,DFW,LAX,0705,0808
17,LAX,DFW,0638,1132
17,DFW,LAX,0809,0912
17,LAX,DFW,0702,1148
17,DFW,LAX,0930,1039
17,DFW,LAX,1440,1549
17,DFW,MCI,1500,1631
17,DFW,BUR,1932,2037
17,STL,DFW,1614,1755
17,STL,DFW,0801,0939
17,LAX,DFW,0811,1255
17,LAX,DFW,1019,1520
17,DFW,LAX,1328,1419
17,DFW,STL,1308,1450
17,LGB,DFW,0818,1315
17,LAX,DFW,1145,1632
17,DFW,LAX,1554,1655
17,SAT,DFW,1337,1443
17,DFW,LAX,1615,1716
17,LAX,DFW,1709,2201
17,LAX,DFW,1537,2035
17,DFW,SJC,1005,1135
17,OMA,DFW,0648,0830
17,DTW,DFW,0823,0956
17,SJC,DFW,0815,1328
17,DFW,LAX,1757,1851
17,LAX,DFW,1658,2153
17,SJC,DFW,0951,1500
17,DFW,SJC,1310,1453
17,DFW,LAX,1927,2028
17,LAX,DFW,1806,2258
17,DFW,LGB,0952,1058
17,STL,DFW,0716,0859
17,DFW,STL,1734,1859
17,LAX,DFW,1924,0013
17,SJC,DFW,1304,1820
17,DFW,SJC,1554,1733
17,DFW,SJC,1606,1753
17,DTW,DFW,1403,1536
17,DFW,SJC,1735,1903
17,DFW,LAX,2150,2301
17,DFW,STL,2104,2245
17,SJC,DFW,1425,1938
17,DFW,SJC,1923,2056
17,DFW,OKC,2232,2324
17,SJC,DFW,1619,2148
17,DFW,SJC,2049,2217
17,SAT,DFW,1831,1929
17,HNL,OGG,1456,1533
17,HNL,OGG,1118,1153
17,LIH,HNL,1025,1055
17,ITO,KOA,0943,1011
17,KOA,OGG,1030,1057
17,OGG,HNL,1125,1208
17,LIH,OGG,1118,1207
17,ITO,HNL,0717,0805
17,HNL,LIH,0718,0750
17,HNL,OGG,0910,0947
17,LIH,HNL,0815,0847
17,HNL,KOA,0744,0825
17,KOA,HNL,0850,0935
17,HNL,ITO,0522,0614
17,ITO,HNL,0632,0721
17,HNL,ITO,0728,0820
17,ITO,HNL,0853,0940
17,HNL,ITO,0830,0915
17,HNL,ITO,1747,1835
17,HNL,LIH,1958,2028
17,ITO,HNL,1828,1916
17,HNL,ITO,1844,1935
17,ITO,HNL,1955,2040
17,HNL,OGG,0700,0735
17,ITO,OGG,0840,0915
17,OGG,LIH,0940,1023
17,HNL,LIH,1021,1058
17,HNL,ITO,1656,1748
17,LIH,HNL,1556,1632
17,ITO,HNL,1802,1847
17,HNL,OGG,1815,1849
17,LIH,HNL,1719,1749
17,OGG,HNL,1913,1944
17,HNL,ITO,1618,1705
17,HNL,OGG,0955,1041
17,HNL,LIH,1251,1327
17,OGG,HNL,1154,1228
17,HNL,OGG,1055,1130
17,LIH,HNL,0957,1027
17,HNL,LIH,1152,1231
17,OGG,HNL,1057,1131
17,ITO,HNL,1730,1816
17,HNL,OGG,1956,2028
17,OGG,HNL,2050,2120
17,HNL,KOA,0601,0635
17,KOA,HNL,0656,0731
17,HNL,KOA,0627,0707
17,KOA,HNL,1219,1253
17,KOA,HNL,0729,0807
17,LIH,HNL,1753,1824
17,HNL,KOA,1245,1331
17,LIH,HNL,1148,1225
17,HNL,KOA,1024,1102
17,HNL,LIH,1056,1131
17,OGG,HNL,1002,1035
17,HNL,KOA,1313,1353
17,HNL,LIH,1656,1737
17,OGG,HNL,1555,1631
17,KOA,HNL,1130,1223
17,HNL,KOA,1624,1701
17,LIH,HNL,1525,1554
17,HNL,LIH,0822,0856
17,OGG,HNL,0712,0746
17,KOA,HNL,0924,1001
17,HNL,KOA,0952,1034
17,HNL,LIH,0925,1001
17,OGG,HNL,0819,0851
17,HNL,OGG,1331,1406
17,OGG,ITO,1424,1459
17,OGG,HNL,1407,1442
17,HNL,ITO,0742,0828
17,HNL,LIH,1202,1240
17,KOA,HNL,1059,1145
17,HNL,OGG,0621,0658
17,OGG,HNL,1215,1245
17,HNL,OGG,1528,1558
17,KOA,ITO,1737,1808
17,OGG,KOA,1642,1708
17,HNL,OGG,1553,1628
17,LIH,HNL,1456,1528
17,OGG,HNL,1651,1727
17,LIH,HNL,1819,1850
17,HNL,LIH,1722,1754
17,LIH,OGG,1257,1341
17,HNL,LIH,1459,1536
17,KOA,HNL,1354,1439
17,HNL,LIH,0532,0603
17,HNL,KOA,1721,1759
17,HNL,OGG,0924,0956
17,OGG,HNL,1022,1051
17,LIH,HNL,0916,0950
17,HNL,OGG,1252,1334
17,OGG,HNL,0625,0658
17,KOA,OGG,1325,1357
17,OGG,LIH,1417,1500
17,HNL,KOA,1226,1309
17,OGG,HNL,1443,1514
17,HNL,KOA,1113,1154
17,HNL,OGG,1654,1733
17,HNL,LIH,1855,1929
17,OGG,HNL,1754,1826
17,HNL,OGG,1923,1957
17,OGG,HNL,2023,2053
17,LIH,HNL,2058,2127
17,LIH,HNL,1957,2026
17,KOA,OGG,1727,1751
17,OGG,HNL,1820,1851
17,LIH,HNL,1620,1650
17,HNL,LIH,1520,1550
17,KOA,HNL,1420,1501
17,HNL,OGG,1425,1503
17,OGG,HNL,1520,1555
17,HNL,OGG,0556,0634
17,HNL,OGG,1345,1420
17,LIH,HNL,1246,1322
17,OGG,HNL,0656,0732
17,HNL,ITO,1008,1056
17,ITO,HNL,1120,1220
17,ITO,HNL,1518,1606
17,HNL,OGG,0758,0838
17,HNL,KOA,1405,1447
17,HNL,LIH,1608,1639
17,KOA,HNL,1508,1547
17,HNL,OGG,0721,0755
17,LIH,HNL,0635,0704
17,HNL,LIH,0853,0928
17,OGG,HNL,0800,0830
17,OGG,HNL,0857,0928
17,HNL,OGG,1148,1222
17,LIH,HNL,1047,1122
17,HNL,LIH,1359,1436
17,OGG,HNL,1245,1328
17,KOA,HNL,1830,1906
17,KOA,HNL,1542,1625
17,HNL,KOA,1847,1927
17,KOA,HNL,1646,1730
17,HNL,KOA,1539,1619
17,HNL,OGG,1631,1705
17,OGG,HNL,1733,1802
17,HNL,KOA,0827,0905
17,KOA,HNL,1950,2026
17,HNL,ITO,1233,1326
17,ITO,HNL,1347,1434
17,HNL,ITO,1436,1522
17,LIH,HNL,1342,1411
17,ITO,HNL,1555,1638
17,ITO,OGG,1857,1933
17,OGG,HNL,2000,2029
17,HNL,OGG,0520,0557
17,HNL,ITO,0605,0654
17,LAS,OAK,0534,0655
17,OAK,HNL,0756,1018
17,HNL,OAK,1405,2200
17,OAK,LAS,2259,0019
17,OAK,OGG,1002,1215
17,OAK,LAS,2124,2241
17,OGG,OAK,1225,2009
17,KOA,HNL,2236,2329
17,LAS,OAK,0627,0759
17,OAK,KOA,0900,1118
17,LAS,SNA,0757,0859
17,SNA,HNL,0950,1238
17,HNL,SNA,1131,1951
17,SNA,LAS,2028,2121
17,SNA,OGG,0834,1103
17,OGG,SNA,1339,2137
17,SEA,ANC,1221,1436
17,ANC,SEA,0751,1235
17,ANC,DUT,1020,1232
17,DUT,ANC,1345,1535
17,ANC,DUT,1410,1617
17,DUT,ANC,1728,1912
17,ANC,ADQ,0600,0703
17,ADQ,ANC,0730,0819
17,ANC,ADQ,1520,1617
17,ADQ,ANC,1652,1744
17,ANC,BET,0915,1035
17,BET,ANC,1107,1216
17,ANC,BET,1428,1554
17,BET,ANC,1617,1732
17,ANC,BET,1826,1934
17,BET,ANC,2008,2115
17,OME,ANC,0805,0937
17,ANC,OME,0610,0735
17,SCC,ANC,1317,1502
17,ANC,SCC,1055,1230
17,JNU,KTN,0616,0712
17,KTN,SEA,0749,1040
17,CDV,ANC,1154,1232
17,JNU,YAK,0912,0957
17,SEA,JNU,0700,0827
17,YAK,CDV,1030,1110
17,ANC,JNU,0717,0902
17,JNU,SIT,0929,1008
17,KTN,SEA,1206,1457
17,SIT,KTN,1043,1132
17,JNU,SEA,0003,0320
17,SEA,SIT,1215,1326
17,SIT,JNU,1355,1439
17,ANC,JNU,1306,1459
17,JNU,PSG,1529,""
17,KTN,SEA,2044,2336
17,WRG,KTN,1947,2029
17,JNU,ANC,1346,1517
17,KTN,WRG,1016,1117
17,PSG,JNU,1235,1316
17,SEA,KTN,0834,0936
17,WRG,PSG,1134,1201
17,ANC,CDV,1614,1700
17,CDV,YAK,1739,1823
17,JNU,SEA,2103,0020
17,YAK,JNU,1901,1944
17,JNU,ANC,2011,2138
17,KTN,SIT,1727,1812
17,SEA,KTN,1541,1657
